"lineid","car","time","location","longitude","latitude","cityid","cityname"
"232009","291-BY","2019/10/12 06:39:29","新北市坪林區北宜路八段558號","121.717945","24.909195","6502000","坪林區"
"232004","758-BX","2019/10/12 06:39:30","新北市坪林區北宜路八段558號","121.717915","24.90934","6502000","坪林區"
"223006","022-BY","2019/10/12 06:39:23","新北市石碇區靜安路一段98號","121.647945","25.0102666666667","6501900","石碇區"
"223002","KEA-2673","2019/10/12 06:39:15","新北市石碇區碇坪路一段91號","121.66224","24.990185","6501900","石碇區"
"223003","205-TH","2019/10/12 06:39:21","新北市石碇區石碇東街12號","121.661918333333","24.990955","6501900","石碇區"
"223008","406-TH","2019/10/12 06:39:14","新北市石碇區碇坪路一段242號","121.675376666667","24.9785566666667","6501900","石碇區"
"223001","592-UM","2019/10/12 06:39:13","新北市石碇區碇坪路一段186號","121.667676666667","24.9844166666667","6501900","石碇區"
"223007","661-BX","2019/10/12 06:39:27","新北市石碇區碇坪路一段2號","121.651651666667","25.0063033333333","6501900","石碇區"
"227004","282-VK","2019/10/12 06:39:13","新北市雙溪區牡丹里聖南10-3號","121.86117","25.0487366666667","6502500","雙溪區"
