"lineid","car","time","location","longitude","latitude","cityid","cityname"
"241024","065-VK","2019/12/16 22:29:30","新北市五股區中興路三段5號","121.44872","25.07969","6500200","三重區"
"251004","009-UM","2019/12/16 22:29:21","新北市淡水區民族路33號","121.462296666667","25.1358566666667","6501000","淡水區"
"251008","181-VK","2019/12/16 22:29:23","新北市淡水區學府路104號","121.44988","25.1718783333333","6501000","淡水區"
"251010","413-VK","2019/12/16 22:29:37","新北市淡水區沙崙路257號","121.426376666667","25.1853233333333","6501000","淡水區"
"251007","442-VK","2019/12/16 22:29:24","新北市淡水區北新路180號","121.449475","25.178695","6501000","淡水區"
"251011","650-BX","2019/12/16 22:29:29","新北市淡水區中山北路一段151號","121.44316","25.1773016666667","6501000","淡水區"
