"lineid","car","time","location","longitude","latitude","cityid","cityname"
"249005","172-UM","2019/09/05 16:39:45","新北市八里區博物館路15號","121.41535","25.1638516666667","6502300","八里區"
"249002","305-UY","2019/09/05 16:39:45","新北市八里區龍米路二段219號","121.43093","25.15859","6502300","八里區"
"249003","593-UM","2019/09/05 16:39:41","新北市八里區中山路二段356巷56號","121.400601666667","25.1500266666667","6502300","八里區"
"244023","483-VK","2019/09/05 16:39:50","新北市林口區粉寮路二段160巷28號","121.405168333333","25.0907816666667","6501700","林口區"
"231046","719-UM","2019/09/05 16:39:47","新北市新店區灣潭路3-3號","121.538145","24.95084","6500600","新店區"
"241011","013-R5","2019/09/05 16:39:47","新北市三重區仁愛街53巷15號","121.49711","25.0720416666667","6500200","三重區"
"241028","022-UY","2019/09/05 16:39:43","新北市三重區重新路三段40號","121.494481666667","25.061355","6500200","三重區"
"241008","059-VK","2019/09/05 16:39:51","新北市三重區永安北路一段27巷28號","121.477373333333","25.0755833333333","6500200","三重區"
"241031","061-VK","2019/09/05 16:39:52","新北市三重區重新路四段41巷2弄11號","121.487496666667","25.0577316666667","6500200","三重區"
"241015","062-VK","2019/09/05 16:39:36","新北市三重區文化北路41-4號","121.498913333333","25.0653183333333","6500200","三重區"
"241017","063-VK","2019/09/05 16:39:40","新北市三重區中正北路25巷2號","121.493181666667","25.0627183333333","6500200","三重區"
"241024","065-VK","2019/09/05 16:39:41","新北市三重區中正北路315巷6弄64號","121.476268333333","25.0724266666667","6500200","三重區"
"241007","066-VK","2019/09/05 16:39:47","新北市三重區三和路四段147號","121.484175","25.0783783333333","6500200","三重區"
"241002","090-VK","2019/09/05 16:39:46","新北市三重區仁義街241巷53號","121.497588333333","25.0833183333333","6500200","三重區"
"241003","091-VK","2019/09/05 16:39:45","新北市三重區五華街71巷100號","121.494428333333","25.08402","6500200","三重區"
"241006","742-BX","2019/09/05 16:39:49","新北市三重區力行路二段162巷3號","121.4828","25.076555","6500200","三重區"
"241016","266-UM","2019/09/05 16:39:44","新北市三重區大智街9號","121.49464","25.0651166666667","6500200","三重區"
"241009","267-UM","2019/09/05 16:39:31","新北市三重區三和路四段203巷115號","121.484611666667","25.08011","6500200","三重區"
"241018","268-UM","2019/09/05 16:39:34","新北市三重區六張街79號","121.493418333333","25.0700633333333","6500200","三重區"
"241032","269-UM","2019/09/05 16:39:36","新北市三重區新北大道一段57巷1號","121.485531666667","25.0613","6500200","三重區"
"241013","270-UM","2019/09/05 16:39:40","新北市三重區仁愛街73號","121.49623","25.0729533333333","6500200","三重區"
"241025","271-UM","2019/09/05 16:39:46","新北市三重區中正北路313號","121.473983333333","25.071635","6500200","三重區"
"241030","KED-0822","2019/09/05 16:39:35","新北市三重區環河南路253號","121.491278333333","25.0505066666667","6500200","三重區"
"241004","475-VK","2019/09/05 16:39:49","新北市三重區五福街33號","121.492123333333","25.0812183333333","6500200","三重區"
"241020","478-VK","2019/09/05 16:39:36","新北市三重區後竹圍街185號","121.48566","25.0715816666667","6500200","三重區"
"241026","480-VK","2019/09/05 16:39:34","新北市三重區中央南路17號","121.501266666667","25.0625316666667","6500200","三重區"
"241014","543-UM","2019/09/05 16:39:40","新北市三重區龍濱路28號","121.502903333333","25.0680433333333","6500200","三重區"
"241023","545-UM","2019/09/05 16:39:43","新北市三重區忠孝路三段50巷43號","121.482865","25.064415","6500200","三重區"
"241001","547-UM","2019/09/05 16:39:44","新北市三重區仁政街95號","121.492525","25.0778666666667","6500200","三重區"
"241019","KEA-2593","2019/09/05 16:39:38","新北市三重區力行路一段63號","121.487328333333","25.0674516666667","6500200","三重區"
"241005","AAD-863","2019/09/05 16:39:51","新北市三重區仁華街78號","121.484685","25.0831416666667","6500200","三重區"
"241022","KED-0820","2019/09/05 16:39:51","新北市三重區新北大道一段88號","121.485961666667","25.06157","6500200","三重區"
"241012","941-UM","2019/09/05 16:39:33","新北市三重區三和路三段101巷154號","121.499086666667","25.073835","6500200","三重區"
"241029","942-UM","2019/09/05 16:39:54","新北市三重區集美街112巷23號","121.489926666667","25.0541583333333","6500200","三重區"
"241033","AAC-255","2019/09/05 16:39:47","新北市三重區光復路二段131號","121.472093333333","25.0588116666667","6500200","三重區"
"247012","337-TH","2019/09/05 16:39:41","新北市五股區中興路三段163號","121.449221666667","25.0806533333333","6501400","蘆洲區"
"247014","056-VK","2019/09/05 16:39:38","新北市蘆洲區中正路507號","121.461498333333","25.0971466666667","6501400","蘆洲區"
"224007","285-BY","2019/09/05 16:39:50","新北市瑞芳區中央路8號","121.761985","25.1038333333333","6501200","瑞芳區"
"224009","275-VK","2019/09/05 16:39:48","新北市瑞芳區逢甲路17號","121.809463333333","25.1084866666667","6501200","瑞芳區"
"224005","271-BY","2019/09/05 16:39:43","新北市瑞芳區洞頂路146號","121.859825","25.1183083333333","6501200","瑞芳區"
"227001","642-TC","2019/09/05 16:39:49","新北市雙溪區牡丹里聖南1-1號","121.861116666667","25.0501733333333","6502500","雙溪區"
"227002","400-TW","2019/09/05 16:39:41","新北市雙溪區長源里內柑腳20號","121.801556666667","25.0144733333333","6502500","雙溪區"
"251015","KEA-2871","2019/09/05 16:39:35","新北市淡水區文化路16號","121.439805","25.172565","6501000","淡水區"
"251016","179-VK","2019/09/05 16:39:42","新北市淡水區北新路一段7號","121.453406666667","25.1809066666667","6501000","淡水區"
"251013","180-VK","2019/09/05 16:39:47","新北市淡水區大溪8號","121.495735","25.1904083333333","6501000","淡水區"
"251008","181-VK","2019/09/05 16:39:33","新北市淡水區樹梅坑9號","121.472823333333","25.142705","6501000","淡水區"
"251014","577-R6","2019/09/05 16:39:35","新北市淡水區淡金路四段472巷22號","121.452551666667","25.2238366666667","6501000","淡水區"
"251011","650-BX","2019/09/05 16:39:41","新北市淡水區中正路二段31號","121.419391666667","25.1817933333333","6501000","淡水區"
"252002","178-VK","2019/09/05 16:39:39","新北市三芝區晴光街1號","121.510415","25.2579","6502100","三芝區"
"233002","762-BX","2019/09/05 16:39:35","新北市烏來區啦卡路70-1號","121.565331666667","24.85596","6502900","烏來區"
"252001","KED-0821","2019/09/05 16:39:43","新北市三芝區橫山里大坑1-1號","121.511743333333","25.2644316666667","6502100","三芝區"
"238023","601-UM","2019/09/05 16:39:36","新北市樹林區文化街91巷8號","121.415865","24.9895","6500700","樹林區"
"238004","283-BY","2019/09/05 16:39:37","新北市樹林區中正路433-1號","121.415023333333","25.0080883333333","6500700","樹林區"
"238001","282-BY","2019/09/05 16:39:38","新北市樹林區中正路22-1號","121.427796666667","24.999595","6500700","樹林區"
"239007","AAC-297","2019/09/05 16:39:41","新北市鶯歌區二甲路13-16號","121.344985","24.9352416666667","6500800","鶯歌區"
"221023","279-VK","2019/09/05 16:12:02","","121.651698333333","25.0748916666667","6501100","汐止區"
"233001","KEA-2870","2019/09/05 16:39:35","新北市烏來區啦卡路70-1號","121.565135","24.8560316666667","6502900","烏來區"
"220034","297-UM","2019/09/05 16:14:24","新北市板橋區華東街1-10號","121.448393333333","24.99501","6500100","板橋區"
