SiteName,MonitorDate,Concentration,ItemUnit
苗栗,2019-09-24,12,μg/m3
新竹,2019-09-24,12,μg/m3
竹東,2019-09-24,11,μg/m3
平鎮,2019-09-24,14,μg/m3
桃園,2019-09-24,11,μg/m3
萬華,2019-09-24,11,μg/m3
士林,2019-09-24,11,μg/m3
板橋,2019-09-24,12,μg/m3
汐止,2019-09-24,11,μg/m3
基隆,2019-09-24,10,μg/m3
馬公,2019-09-21,14,μg/m3
金門,2019-09-21,18,μg/m3
馬祖,2019-09-21,13,μg/m3
宜蘭,2019-09-21,4,μg/m3
陽明,2019-09-21,,μg/m3
花蓮,2019-09-21,11,μg/m3
臺東,2019-09-21,14,μg/m3
恆春,2019-09-21,17,μg/m3
屏東,2019-09-21,16,μg/m3
前金,2019-09-21,14,μg/m3
美濃,2019-09-21,15,μg/m3
臺南,2019-09-21,13,μg/m3
新營,2019-09-21,14,μg/m3
嘉義,2019-09-21,14,μg/m3
朴子,2019-09-21,14,μg/m3
斗六,2019-09-21,14,μg/m3
南投,2019-09-21,12,μg/m3
彰化,2019-09-21,13,μg/m3
忠明,2019-09-21,13,μg/m3
豐原,2019-09-21,11,μg/m3
三義,2019-09-21,12,μg/m3
苗栗,2019-09-21,13,μg/m3
新竹,2019-09-21,,μg/m3
竹東,2019-09-21,9,μg/m3
平鎮,2019-09-21,14,μg/m3
桃園,2019-09-21,13,μg/m3
萬華,2019-09-21,15,μg/m3
士林,2019-09-21,13,μg/m3
板橋,2019-09-21,12,μg/m3
汐止,2019-09-21,14,μg/m3
基隆,2019-09-21,12,μg/m3
馬公,2019-09-18,16,μg/m3
金門,2019-09-18,20,μg/m3
馬祖,2019-09-18,16,μg/m3
宜蘭,2019-09-18,10,μg/m3
陽明,2019-09-18,8,μg/m3
花蓮,2019-09-18,12,μg/m3
臺東,2019-09-18,13,μg/m3
恆春,2019-09-18,12,μg/m3
屏東,2019-09-18,18,μg/m3
前金,2019-09-18,21,μg/m3
美濃,2019-09-18,21,μg/m3
臺南,2019-09-18,19,μg/m3
新營,2019-09-18,17,μg/m3
嘉義,2019-09-18,18,μg/m3
朴子,2019-09-18,18,μg/m3
斗六,2019-09-18,17,μg/m3
南投,2019-09-18,15,μg/m3
彰化,2019-09-18,14,μg/m3
忠明,2019-09-18,13,μg/m3
豐原,2019-09-18,11,μg/m3
三義,2019-09-18,12,μg/m3
苗栗,2019-09-18,14,μg/m3
新竹,2019-09-18,,μg/m3
竹東,2019-09-18,13,μg/m3
平鎮,2019-09-18,13,μg/m3
桃園,2019-09-18,14,μg/m3
萬華,2019-09-18,13,μg/m3
士林,2019-09-18,12,μg/m3
板橋,2019-09-18,13,μg/m3
汐止,2019-09-18,12,μg/m3
基隆,2019-09-18,13,μg/m3
馬公,2019-09-15,14,μg/m3
金門,2019-09-15,15,μg/m3
馬祖,2019-09-15,13,μg/m3
宜蘭,2019-09-15,9,μg/m3
陽明,2019-09-15,6,μg/m3
花蓮,2019-09-15,12,μg/m3
臺東,2019-09-15,11,μg/m3
恆春,2019-09-15,9,μg/m3
屏東,2019-09-15,14,μg/m3
前金,2019-09-15,16,μg/m3
美濃,2019-09-15,14,μg/m3
臺南,2019-09-15,16,μg/m3
新營,2019-09-15,16,μg/m3
嘉義,2019-09-15,18,μg/m3
朴子,2019-09-15,18,μg/m3
斗六,2019-09-15,19,μg/m3
南投,2019-09-15,18,μg/m3
彰化,2019-09-15,17,μg/m3
忠明,2019-09-15,16,μg/m3
豐原,2019-09-15,16,μg/m3
三義,2019-09-15,14,μg/m3
苗栗,2019-09-15,12,μg/m3
新竹,2019-09-15,12,μg/m3
竹東,2019-09-15,11,μg/m3
平鎮,2019-09-15,13,μg/m3
桃園,2019-09-15,13,μg/m3
萬華,2019-09-15,12,μg/m3
士林,2019-09-15,12,μg/m3
板橋,2019-09-15,13,μg/m3
汐止,2019-09-15,10,μg/m3
基隆,2019-09-15,11,μg/m3
馬公,2019-09-12,8,μg/m3
金門,2019-09-12,10,μg/m3
馬祖,2019-09-12,9,μg/m3
宜蘭,2019-09-12,5,μg/m3
陽明,2019-09-12,3,μg/m3
花蓮,2019-09-12,5,μg/m3
臺東,2019-09-12,6,μg/m3
恆春,2019-09-12,4,μg/m3
屏東,2019-09-12,24,μg/m3
前金,2019-09-12,19,μg/m3
美濃,2019-09-12,23,μg/m3
臺南,2019-09-12,17,μg/m3
新營,2019-09-12,20,μg/m3
嘉義,2019-09-12,24,μg/m3
朴子,2019-09-12,18,μg/m3
斗六,2019-09-12,28,μg/m3
南投,2019-09-12,33,μg/m3
彰化,2019-09-12,29,μg/m3
忠明,2019-09-12,30,μg/m3
豐原,2019-09-12,29,μg/m3
三義,2019-09-12,24,μg/m3
苗栗,2019-09-12,16,μg/m3
新竹,2019-09-12,6,μg/m3
竹東,2019-09-12,7,μg/m3
平鎮,2019-09-12,5,μg/m3
桃園,2019-09-12,6,μg/m3
萬華,2019-09-12,6,μg/m3
士林,2019-09-12,5,μg/m3
板橋,2019-09-12,5,μg/m3
汐止,2019-09-12,5,μg/m3
基隆,2019-09-12,5,μg/m3
馬公,2019-09-09,,μg/m3
金門,2019-09-09,,μg/m3
馬祖,2019-09-09,,μg/m3
宜蘭,2019-09-09,,μg/m3
陽明,2019-09-09,,μg/m3
花蓮,2019-09-09,,μg/m3
臺東,2019-09-09,,μg/m3
恆春,2019-09-09,,μg/m3
屏東,2019-09-09,,μg/m3
前金,2019-09-09,,μg/m3
美濃,2019-09-09,,μg/m3
臺南,2019-09-09,,μg/m3
新營,2019-09-09,,μg/m3
嘉義,2019-09-09,,μg/m3
朴子,2019-09-09,,μg/m3
斗六,2019-09-09,,μg/m3
南投,2019-09-09,,μg/m3
彰化,2019-09-09,,μg/m3
忠明,2019-09-09,,μg/m3
豐原,2019-09-09,,μg/m3
三義,2019-09-09,,μg/m3
苗栗,2019-09-09,,μg/m3
新竹,2019-09-09,,μg/m3
竹東,2019-09-09,,μg/m3
平鎮,2019-09-09,,μg/m3
桃園,2019-09-09,,μg/m3
萬華,2019-09-09,,μg/m3
士林,2019-09-09,,μg/m3
板橋,2019-09-09,,μg/m3
汐止,2019-09-09,,μg/m3
基隆,2019-09-09,,μg/m3
馬公,2019-09-06,7,μg/m3
金門,2019-09-06,14,μg/m3
馬祖,2019-09-06,10,μg/m3
宜蘭,2019-09-06,,μg/m3
陽明,2019-09-06,,μg/m3
花蓮,2019-09-06,5,μg/m3
臺東,2019-09-06,5,μg/m3
恆春,2019-09-06,4,μg/m3
屏東,2019-09-06,7,μg/m3
前金,2019-09-06,8,μg/m3
美濃,2019-09-06,7,μg/m3
臺南,2019-09-06,8,μg/m3
新營,2019-09-06,7,μg/m3
嘉義,2019-09-06,8,μg/m3
朴子,2019-09-06,9,μg/m3
斗六,2019-09-06,9,μg/m3
南投,2019-09-06,10,μg/m3
彰化,2019-09-06,11,μg/m3
忠明,2019-09-06,11,μg/m3
豐原,2019-09-06,,μg/m3
三義,2019-09-06,8,μg/m3
苗栗,2019-09-06,9,μg/m3
新竹,2019-09-06,9,μg/m3
竹東,2019-09-06,8,μg/m3
平鎮,2019-09-06,10,μg/m3
桃園,2019-09-06,9,μg/m3
萬華,2019-09-06,8,μg/m3
士林,2019-09-06,7,μg/m3
板橋,2019-09-06,8,μg/m3
汐止,2019-09-06,7,μg/m3
基隆,2019-09-06,,μg/m3
馬公,2019-09-03,9,μg/m3
金門,2019-09-03,9,μg/m3
馬祖,2019-09-03,6,μg/m3
宜蘭,2019-09-03,4,μg/m3
陽明,2019-09-03,3,μg/m3
花蓮,2019-09-03,3,μg/m3
臺東,2019-09-03,5,μg/m3
恆春,2019-09-03,3,μg/m3
屏東,2019-09-03,16,μg/m3
前金,2019-09-03,14,μg/m3
美濃,2019-09-03,12,μg/m3
臺南,2019-09-03,14,μg/m3
新營,2019-09-03,13,μg/m3
嘉義,2019-09-03,14,μg/m3
朴子,2019-09-03,15,μg/m3
斗六,2019-09-03,22,μg/m3
南投,2019-09-03,28,μg/m3
彰化,2019-09-03,25,μg/m3
忠明,2019-09-03,24,μg/m3
豐原,2019-09-03,26,μg/m3
三義,2019-09-03,25,μg/m3
苗栗,2019-09-03,22,μg/m3
新竹,2019-09-03,16,μg/m3
竹東,2019-09-03,19,μg/m3
平鎮,2019-09-03,7,μg/m3
桃園,2019-09-03,5,μg/m3
萬華,2019-09-03,4,μg/m3
士林,2019-09-03,3,μg/m3
板橋,2019-09-03,4,μg/m3
汐止,2019-09-03,3,μg/m3
基隆,2019-09-03,3,μg/m3
馬公,2019-08-31,11,μg/m3
金門,2019-08-31,15,μg/m3
馬祖,2019-08-31,14,μg/m3
宜蘭,2019-08-31,,μg/m3
陽明,2019-08-31,,μg/m3
花蓮,2019-08-31,4,μg/m3
臺東,2019-08-31,3,μg/m3
恆春,2019-08-31,3,μg/m3
屏東,2019-08-31,14,μg/m3
前金,2019-08-31,13,μg/m3
美濃,2019-08-31,13,μg/m3
臺南,2019-08-31,15,μg/m3
新營,2019-08-31,12,μg/m3
嘉義,2019-08-31,14,μg/m3
朴子,2019-08-31,13,μg/m3
斗六,2019-08-31,16,μg/m3
南投,2019-08-31,17,μg/m3
彰化,2019-08-31,20,μg/m3
忠明,2019-08-31,18,μg/m3
豐原,2019-08-31,22,μg/m3
三義,2019-08-31,20,μg/m3
苗栗,2019-08-31,16,μg/m3
新竹,2019-08-31,14,μg/m3
竹東,2019-08-31,12,μg/m3
平鎮,2019-08-31,6,μg/m3
桃園,2019-08-31,6,μg/m3
萬華,2019-08-31,,μg/m3
士林,2019-08-31,4,μg/m3
板橋,2019-08-31,6,μg/m3
汐止,2019-08-31,,μg/m3
基隆,2019-08-31,5,μg/m3
馬公,2019-08-28,11,μg/m3
金門,2019-08-28,13,μg/m3
馬祖,2019-08-28,7,μg/m3
宜蘭,2019-08-28,6,μg/m3
陽明,2019-08-28,,μg/m3
花蓮,2019-08-28,6,μg/m3
臺東,2019-08-28,6,μg/m3
恆春,2019-08-28,4,μg/m3
屏東,2019-08-28,20,μg/m3
前金,2019-08-28,18,μg/m3
美濃,2019-08-28,18,μg/m3
臺南,2019-08-28,17,μg/m3
新營,2019-08-28,22,μg/m3
嘉義,2019-08-28,27,μg/m3
朴子,2019-08-28,22,μg/m3
斗六,2019-08-28,39,μg/m3
南投,2019-08-28,28,μg/m3
彰化,2019-08-28,29,μg/m3
忠明,2019-08-28,27,μg/m3
豐原,2019-08-28,24,μg/m3
三義,2019-08-28,22,μg/m3
苗栗,2019-08-28,23,μg/m3
新竹,2019-08-28,24,μg/m3
竹東,2019-08-28,22,μg/m3
平鎮,2019-08-28,29,μg/m3
桃園,2019-08-28,19,μg/m3
萬華,2019-08-28,5,μg/m3
士林,2019-08-28,4,μg/m3
板橋,2019-08-28,9,μg/m3
汐止,2019-08-28,5,μg/m3
基隆,2019-08-28,5,μg/m3
馬公,2019-08-25,8,μg/m3
金門,2019-08-25,8,μg/m3
馬祖,2019-08-25,10,μg/m3
宜蘭,2019-08-25,,μg/m3
陽明,2019-08-25,4,μg/m3
花蓮,2019-08-25,5,μg/m3
臺東,2019-08-25,7,μg/m3
恆春,2019-08-25,9,μg/m3
屏東,2019-08-25,7,μg/m3
前金,2019-08-25,10,μg/m3
美濃,2019-08-25,5,μg/m3
臺南,2019-08-25,7,μg/m3
新營,2019-08-25,5,μg/m3
嘉義,2019-08-25,4,μg/m3
朴子,2019-08-25,5,μg/m3
斗六,2019-08-25,5,μg/m3
南投,2019-08-25,5,μg/m3
彰化,2019-08-25,6,μg/m3
忠明,2019-08-25,,μg/m3
豐原,2019-08-25,7,μg/m3
三義,2019-08-25,8,μg/m3
苗栗,2019-08-25,10,μg/m3
新竹,2019-08-25,10,μg/m3
竹東,2019-08-25,9,μg/m3
平鎮,2019-08-25,10,μg/m3
桃園,2019-08-25,10,μg/m3
萬華,2019-08-25,9,μg/m3
士林,2019-08-25,8,μg/m3
板橋,2019-08-25,9,μg/m3
汐止,2019-08-25,7,μg/m3
基隆,2019-08-25,6,μg/m3
馬公,2019-08-22,13,μg/m3
金門,2019-08-22,16,μg/m3
馬祖,2019-08-22,10,μg/m3
宜蘭,2019-08-22,,μg/m3
陽明,2019-08-22,5,μg/m3
花蓮,2019-08-22,7,μg/m3
臺東,2019-08-22,6,μg/m3
恆春,2019-08-22,,μg/m3
屏東,2019-08-22,12,μg/m3
前金,2019-08-22,10,μg/m3
美濃,2019-08-22,8,μg/m3
臺南,2019-08-22,10,μg/m3
新營,2019-08-22,14,μg/m3
嘉義,2019-08-22,18,μg/m3
朴子,2019-08-22,13,μg/m3
斗六,2019-08-22,22,μg/m3
南投,2019-08-22,21,μg/m3
彰化,2019-08-22,17,μg/m3
忠明,2019-08-22,18,μg/m3
豐原,2019-08-22,17,μg/m3
三義,2019-08-22,14,μg/m3
苗栗,2019-08-22,14,μg/m3
新竹,2019-08-22,17,μg/m3
竹東,2019-08-22,14,μg/m3
平鎮,2019-08-22,14,μg/m3
桃園,2019-08-22,13,μg/m3
萬華,2019-08-22,9,μg/m3
士林,2019-08-22,7,μg/m3
板橋,2019-08-22,9,μg/m3
汐止,2019-08-22,8,μg/m3
基隆,2019-08-22,7,μg/m3
馬公,2019-08-19,,μg/m3
金門,2019-08-19,14,μg/m3
馬祖,2019-08-19,16,μg/m3
宜蘭,2019-08-19,,μg/m3
陽明,2019-08-19,10,μg/m3
花蓮,2019-08-19,5,μg/m3
臺東,2019-08-19,5,μg/m3
恆春,2019-08-19,3,μg/m3
屏東,2019-08-19,5,μg/m3
前金,2019-08-19,7,μg/m3
美濃,2019-08-19,3,μg/m3
臺南,2019-08-19,6,μg/m3
新營,2019-08-19,5,μg/m3
嘉義,2019-08-19,5,μg/m3
朴子,2019-08-19,5,μg/m3
斗六,2019-08-19,5,μg/m3
南投,2019-08-19,5,μg/m3
彰化,2019-08-19,5,μg/m3
忠明,2019-08-19,5,μg/m3
豐原,2019-08-19,4,μg/m3
三義,2019-08-19,3,μg/m3
苗栗,2019-08-19,6,μg/m3
新竹,2019-08-19,8,μg/m3
竹東,2019-08-19,7,μg/m3
平鎮,2019-08-19,10,μg/m3
桃園,2019-08-19,12,μg/m3
萬華,2019-08-19,11,μg/m3
士林,2019-08-19,12,μg/m3
板橋,2019-08-19,11,μg/m3
汐止,2019-08-19,13,μg/m3
基隆,2019-08-19,12,μg/m3
馬公,2019-08-16,,μg/m3
金門,2019-08-16,18,μg/m3
馬祖,2019-08-16,23,μg/m3
宜蘭,2019-08-16,13,μg/m3
陽明,2019-08-16,10,μg/m3
花蓮,2019-08-16,14,μg/m3
臺東,2019-08-16,8,μg/m3
恆春,2019-08-16,9,μg/m3
屏東,2019-08-16,11,μg/m3
前金,2019-08-16,12,μg/m3
美濃,2019-08-16,5,μg/m3
臺南,2019-08-16,10,μg/m3
新營,2019-08-16,8,μg/m3
嘉義,2019-08-16,8,μg/m3
朴子,2019-08-16,10,μg/m3
斗六,2019-08-16,8,μg/m3
南投,2019-08-16,7,μg/m3
彰化,2019-08-16,9,μg/m3
忠明,2019-08-16,8,μg/m3
豐原,2019-08-16,7,μg/m3
三義,2019-08-16,7,μg/m3
苗栗,2019-08-16,8,μg/m3
新竹,2019-08-16,9,μg/m3
竹東,2019-08-16,9,μg/m3
平鎮,2019-08-16,10,μg/m3
桃園,2019-08-16,9,μg/m3
萬華,2019-08-16,11,μg/m3
士林,2019-08-16,12,μg/m3
板橋,2019-08-16,11,μg/m3
汐止,2019-08-16,12,μg/m3
基隆,2019-08-16,11,μg/m3
馬公,2019-08-13,9,μg/m3
金門,2019-08-13,21,μg/m3
馬祖,2019-08-13,19,μg/m3
宜蘭,2019-08-13,18,μg/m3
陽明,2019-08-13,10,μg/m3
花蓮,2019-08-13,18,μg/m3
臺東,2019-08-13,15,μg/m3
恆春,2019-08-13,7,μg/m3
屏東,2019-08-13,7,μg/m3
前金,2019-08-13,8,μg/m3
美濃,2019-08-13,5,μg/m3
臺南,2019-08-13,8,μg/m3
新營,2019-08-13,6,μg/m3
嘉義,2019-08-13,7,μg/m3
朴子,2019-08-13,7,μg/m3
斗六,2019-08-13,8,μg/m3
南投,2019-08-13,9,μg/m3
彰化,2019-08-13,9,μg/m3
忠明,2019-08-13,9,μg/m3
豐原,2019-08-13,9,μg/m3
三義,2019-08-13,9,μg/m3
苗栗,2019-08-13,9,μg/m3
新竹,2019-08-13,11,μg/m3
竹東,2019-08-13,10,μg/m3
平鎮,2019-08-13,13,μg/m3
桃園,2019-08-13,14,μg/m3
萬華,2019-08-13,14,μg/m3
士林,2019-08-13,14,μg/m3
板橋,2019-08-13,15,μg/m3
汐止,2019-08-13,16,μg/m3
基隆,2019-08-13,16,μg/m3
馬公,2019-08-10,21,μg/m3
金門,2019-08-10,20,μg/m3
馬祖,2019-08-10,19,μg/m3
宜蘭,2019-08-10,8,μg/m3
陽明,2019-08-10,15,μg/m3
花蓮,2019-08-10,10,μg/m3
臺東,2019-08-10,16,μg/m3
恆春,2019-08-10,14,μg/m3
屏東,2019-08-10,17,μg/m3
前金,2019-08-10,16,μg/m3
美濃,2019-08-10,17,μg/m3
臺南,2019-08-10,18,μg/m3
新營,2019-08-10,19,μg/m3
嘉義,2019-08-10,20,μg/m3
朴子,2019-08-10,20,μg/m3
斗六,2019-08-10,22,μg/m3
南投,2019-08-10,23,μg/m3
彰化,2019-08-10,24,μg/m3
忠明,2019-08-10,25,μg/m3
豐原,2019-08-10,24,μg/m3
三義,2019-08-10,24,μg/m3
苗栗,2019-08-10,25,μg/m3
新竹,2019-08-10,24,μg/m3
竹東,2019-08-10,19,μg/m3
平鎮,2019-08-10,21,μg/m3
桃園,2019-08-10,19,μg/m3
萬華,2019-08-10,19,μg/m3
士林,2019-08-10,19,μg/m3
板橋,2019-08-10,19,μg/m3
汐止,2019-08-10,19,μg/m3
基隆,2019-08-10,18,μg/m3
馬公,2019-08-07,,μg/m3
金門,2019-08-07,19,μg/m3
馬祖,2019-08-07,21,μg/m3
宜蘭,2019-08-07,6,μg/m3
陽明,2019-08-07,3,μg/m3
花蓮,2019-08-07,6,μg/m3
臺東,2019-08-07,7,μg/m3
恆春,2019-08-07,6,μg/m3
屏東,2019-08-07,12,μg/m3
前金,2019-08-07,13,μg/m3
美濃,2019-08-07,7,μg/m3
臺南,2019-08-07,11,μg/m3
新營,2019-08-07,13,μg/m3
嘉義,2019-08-07,,μg/m3
朴子,2019-08-07,13,μg/m3
斗六,2019-08-07,18,μg/m3
南投,2019-08-07,19,μg/m3
彰化,2019-08-07,14,μg/m3
忠明,2019-08-07,11,μg/m3
豐原,2019-08-07,12,μg/m3
三義,2019-08-07,9,μg/m3
苗栗,2019-08-07,,μg/m3
新竹,2019-08-07,8,μg/m3
竹東,2019-08-07,5,μg/m3
平鎮,2019-08-07,8,μg/m3
桃園,2019-08-07,8,μg/m3
萬華,2019-08-07,8,μg/m3
士林,2019-08-07,6,μg/m3
板橋,2019-08-07,8,μg/m3
汐止,2019-08-07,8,μg/m3
基隆,2019-08-07,8,μg/m3
馬公,2019-08-04,,μg/m3
金門,2019-08-04,11,μg/m3
馬祖,2019-08-04,8,μg/m3
宜蘭,2019-08-04,,μg/m3
陽明,2019-08-04,3,μg/m3
花蓮,2019-08-04,4,μg/m3
臺東,2019-08-04,5,μg/m3
恆春,2019-08-04,4,μg/m3
屏東,2019-08-04,15,μg/m3
前金,2019-08-04,12,μg/m3
美濃,2019-08-04,14,μg/m3
臺南,2019-08-04,13,μg/m3
新營,2019-08-04,15,μg/m3
嘉義,2019-08-04,13,μg/m3
朴子,2019-08-04,14,μg/m3
斗六,2019-08-04,16,μg/m3
南投,2019-08-04,17,μg/m3
彰化,2019-08-04,18,μg/m3
忠明,2019-08-04,18,μg/m3
豐原,2019-08-04,23,μg/m3
三義,2019-08-04,22,μg/m3
苗栗,2019-08-04,17,μg/m3
新竹,2019-08-04,10,μg/m3
竹東,2019-08-04,12,μg/m3
平鎮,2019-08-04,8,μg/m3
桃園,2019-08-04,4,μg/m3
萬華,2019-08-04,4,μg/m3
士林,2019-08-04,3,μg/m3
板橋,2019-08-04,4,μg/m3
汐止,2019-08-04,3,μg/m3
基隆,2019-08-04,3,μg/m3
馬公,2019-08-01,,μg/m3
金門,2019-08-01,,μg/m3
馬祖,2019-08-01,,μg/m3
宜蘭,2019-08-01,,μg/m3
陽明,2019-08-01,,μg/m3
花蓮,2019-08-01,,μg/m3
臺東,2019-08-01,,μg/m3
恆春,2019-08-01,,μg/m3
屏東,2019-08-01,,μg/m3
前金,2019-08-01,,μg/m3
美濃,2019-08-01,,μg/m3
臺南,2019-08-01,,μg/m3
新營,2019-08-01,,μg/m3
嘉義,2019-08-01,,μg/m3
朴子,2019-08-01,,μg/m3
斗六,2019-08-01,,μg/m3
南投,2019-08-01,,μg/m3
彰化,2019-08-01,,μg/m3
忠明,2019-08-01,,μg/m3
豐原,2019-08-01,,μg/m3
三義,2019-08-01,,μg/m3
苗栗,2019-08-01,,μg/m3
新竹,2019-08-01,,μg/m3
竹東,2019-08-01,,μg/m3
平鎮,2019-08-01,,μg/m3
桃園,2019-08-01,,μg/m3
萬華,2019-08-01,,μg/m3
士林,2019-08-01,,μg/m3
板橋,2019-08-01,,μg/m3
汐止,2019-08-01,,μg/m3
基隆,2019-08-01,,μg/m3
馬公,2019-07-29,6,μg/m3
金門,2019-07-29,11,μg/m3
馬祖,2019-07-29,9,μg/m3
宜蘭,2019-07-29,5,μg/m3
陽明,2019-07-29,7,μg/m3
花蓮,2019-07-29,5,μg/m3
臺東,2019-07-29,4,μg/m3
恆春,2019-07-29,3,μg/m3
屏東,2019-07-29,10,μg/m3
前金,2019-07-29,8,μg/m3
美濃,2019-07-29,9,μg/m3
臺南,2019-07-29,9,μg/m3
新營,2019-07-29,9,μg/m3
嘉義,2019-07-29,11,μg/m3
朴子,2019-07-29,8,μg/m3
斗六,2019-07-29,13,μg/m3
南投,2019-07-29,13,μg/m3
彰化,2019-07-29,11,μg/m3
忠明,2019-07-29,11,μg/m3
豐原,2019-07-29,12,μg/m3
三義,2019-07-29,11,μg/m3
苗栗,2019-07-29,10,μg/m3
新竹,2019-07-29,11,μg/m3
竹東,2019-07-29,12,μg/m3
平鎮,2019-07-29,13,μg/m3
桃園,2019-07-29,14,μg/m3
萬華,2019-07-29,10,μg/m3
士林,2019-07-29,8,μg/m3
板橋,2019-07-29,11,μg/m3
汐止,2019-07-29,6,μg/m3
基隆,2019-07-29,4,μg/m3
馬公,2019-07-26,8,μg/m3
金門,2019-07-26,14,μg/m3
馬祖,2019-07-26,16,μg/m3
宜蘭,2019-07-26,11,μg/m3
陽明,2019-07-26,11,μg/m3
花蓮,2019-07-26,9,μg/m3
臺東,2019-07-26,10,μg/m3
恆春,2019-07-26,6,μg/m3
屏東,2019-07-26,9,μg/m3
前金,2019-07-26,8,μg/m3
美濃,2019-07-26,8,μg/m3
臺南,2019-07-26,8,μg/m3
新營,2019-07-26,8,μg/m3
嘉義,2019-07-26,7,μg/m3
朴子,2019-07-26,8,μg/m3
斗六,2019-07-26,8,μg/m3
南投,2019-07-26,9,μg/m3
彰化,2019-07-26,10,μg/m3
忠明,2019-07-26,9,μg/m3
豐原,2019-07-26,10,μg/m3
三義,2019-07-26,8,μg/m3
苗栗,2019-07-26,8,μg/m3
新竹,2019-07-26,11,μg/m3
竹東,2019-07-26,11,μg/m3
平鎮,2019-07-26,11,μg/m3
桃園,2019-07-26,13,μg/m3
萬華,2019-07-26,14,μg/m3
士林,2019-07-26,14,μg/m3
板橋,2019-07-26,16,μg/m3
汐止,2019-07-26,16,μg/m3
基隆,2019-07-26,14,μg/m3
馬公,2019-07-23,5,μg/m3
金門,2019-07-23,6,μg/m3
馬祖,2019-07-23,9,μg/m3
宜蘭,2019-07-23,6,μg/m3
陽明,2019-07-23,7,μg/m3
花蓮,2019-07-23,5,μg/m3
臺東,2019-07-23,5,μg/m3
恆春,2019-07-23,4,μg/m3
屏東,2019-07-23,6,μg/m3
前金,2019-07-23,5,μg/m3
美濃,2019-07-23,5,μg/m3
臺南,2019-07-23,6,μg/m3
新營,2019-07-23,6,μg/m3
嘉義,2019-07-23,6,μg/m3
朴子,2019-07-23,7,μg/m3
斗六,2019-07-23,6,μg/m3
南投,2019-07-23,6,μg/m3
彰化,2019-07-23,7,μg/m3
忠明,2019-07-23,7,μg/m3
豐原,2019-07-23,8,μg/m3
三義,2019-07-23,7,μg/m3
苗栗,2019-07-23,7,μg/m3
新竹,2019-07-23,9,μg/m3
竹東,2019-07-23,7,μg/m3
