"lineid","car","time","location","longitude","latitude","cityid","cityname"
"222007","289-BY","2019/10/19 09:59:27","新北市深坑區深南路79號","121.623023333333","25.0143816666667","6501800","深坑區"
"231007","189-VK","2019/10/19 09:59:30","新北市新店區新潭路三段81巷1號","121.505283333333","24.9109716666667","6500600","新店區"
"231008","192-VK","2019/10/19 09:56:22","新北市新店區小坑一路35巷1號","121.530005","24.9084733333333","6500600","新店區"
"235009","551-UM","2019/10/19 09:53:42","新北市中和區員山路36巷16-2號","121.485338333333","24.99172","6500300","中和區"
"223001","592-UM","2019/10/19 09:59:01","新北市石碇區內楒仔腳1-6號","121.633475","24.9711033333333","6501900","石碇區"
"227004","282-VK","2019/10/19 09:59:24","新北市雙溪區長源里盤山坑13號","121.772838333333","24.99603","6502500","雙溪區"
"252004","249-BX","2019/10/19 09:59:30","新北市三芝區福德里土地公埔47號","121.515885","25.22554","6502100","三芝區"
"252006","AAC-283","2019/10/19 09:59:26","新北市三芝區車新路131號","121.501426666667","25.2687233333333","6502100","三芝區"
"233003","KEA-2870","2019/10/19 09:59:16","新北市烏來區啦卡路16-5號","121.56483","24.8558","6502900","烏來區"
