"lineid","car","time","location","longitude","latitude","cityid","cityname"
"231007","189-VK","2019/11/16 10:13:19","新北市新店區新潭路二段80號","121.518386666667","24.9251016666667","6500600","新店區"
"231008","192-VK","2019/11/16 10:10:05","新北市新店區小坑一路73巷51號","121.530096666667","24.9071616666667","6500600","新店區"
"223008","406-TH","2019/11/16 10:07:57","新北市石碇區小粗坑(潭邊里)9-1號","121.678215","24.9854366666667","6501900","石碇區"
"227004","282-VK","2019/11/16 10:13:29","新北市雙溪區長源里柑腳58-1號","121.794171666667","25.004695","6502500","雙溪區"
"252007","AAC-283","2019/11/16 10:13:19","新北市三芝區車新路112號","121.49187","25.2668616666667","6502100","三芝區"
