SiteName,SiteEngName,DamName,County,Township,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,SampleLayer,SampleDepth,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,葉綠素a,Chlorophyl-A,Chl-A,6.9,μg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,總磷,Total-Phosphate,TP,0.012,mg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,112.0,%
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,總氮,Total Nitrogen,TN,0.51,mg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,氨氮,NH3-N,NH3-N,0.03,mg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,總有機碳,Total Organic Carbon,TOC,3.05,mg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,化學需氧量,Chemical Oxygen Demand,COD,6.3,mg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,溶氧(電極法),Dissolved Oxygen,DO,8.0,mg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,懸浮固體,Suspended Solid,SS,4.5,mg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,氣溫,Temperature,TMP,29.8,℃
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,採樣深度,Sampling Depth,SDP,0.5,m
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,導電度,Conductivity,EC,357,μmho/cm25℃
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,濁度,Turbidity,TB,4.5,NTU
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,酸鹼值,pH,pH,8.66,
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,透明度,Transparency,SD,1.6,m
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,水溫,Water Temperature,WT,31.0,℃
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2018-08-07,表水,0.5m,卡爾森指數,Carlson Trophic State Index,CTSI,47.59,
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-08-16,表水,0.5m,葉綠素a,Chlorophyl-A,Chl-A,0.9,μg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-08-16,表水,0.5m,總磷,Total-Phosphate,TP,0.019,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-08-16,表水,0.5m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,75.8,%
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-08-16,表水,0.5m,氨氮,NH3-N,NH3-N,0.08,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-08-16,表水,0.5m,化學需氧量,Chemical Oxygen Demand,COD,34.8,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-08-16,表水,0.5m,溶氧(電極法),Dissolved Oxygen,DO,5.5,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-08-16,表水,0.5m,懸浮固體,Suspended Solid,SS,7.2,mg/L
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-08-16,表水,0.5m,氣溫,Temperature,TMP,33.1,℃
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-08-16,表水,0.5m,採樣深度,Sampling Depth,SDP,0.5,m
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-08-16,表水,0.5m,導電度,Conductivity,EC,501,μmho/cm25℃
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-08-16,表水,0.5m,濁度,Turbidity,TB,5.2,NTU
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-08-16,表水,0.5m,酸鹼值,pH,pH,8.04,
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-08-16,表水,0.5m,透明度,Transparency,SD,0.4,m
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-08-16,表水,0.5m,水溫,Water Temperature,WT,32.2,℃
蘭湖,Ian hu,蘭湖,金門縣,金城鎮,118.3811157,24.4519537,187254.78,2705217.48,2018-08-16,表水,0.5m,卡爾森指數,Carlson Trophic State Index,CTSI,49.79,
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-08-16,表水,0.5m,葉綠素a,Chlorophyl-A,Chl-A,10.1,μg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-08-16,表水,0.5m,總磷,Total-Phosphate,TP,0.016,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-08-16,表水,0.5m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,99.4,%
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-08-16,表水,0.5m,氨氮,NH3-N,NH3-N,0.02,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-08-16,表水,0.5m,化學需氧量,Chemical Oxygen Demand,COD,33.9,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-08-16,表水,0.5m,溶氧(電極法),Dissolved Oxygen,DO,7.1,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-08-16,表水,0.5m,懸浮固體,Suspended Solid,SS,6.6,mg/L
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-08-16,表水,0.5m,氣溫,Temperature,TMP,34.9,℃
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-08-16,表水,0.5m,採樣深度,Sampling Depth,SDP,0.5,m
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-08-16,表水,0.5m,導電度,Conductivity,EC,2400,μmho/cm25℃
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-08-16,表水,0.5m,濁度,Turbidity,TB,4.5,NTU
金湖,Jin hu,金湖,金門縣,金湖鎮,118.4583703,24.4344722,195079.78,2703248.45,2018-08-16,表水,0.5m,酸鹼值,pH,pH,8.74,
