"lineid","car","time","location","longitude","latitude","cityid","cityname"
"232017","290-BY","2019/06/24 06:59:23","新北市坪林區坪雙路一段126號","121.737441666667","24.9533566666667","6502000","坪林區"
"232005","291-BY","2019/06/24 06:59:10","新北市坪林區魚堀17-8號","121.703125","24.9181333333333","6502000","坪林區"
"232010","375-UM","2019/06/24 06:59:22","新北市坪林區水聳淒坑7-10號","121.721121666667","24.9248066666667","6502000","坪林區"
"232012","705-BZ","2019/06/24 06:59:20","新北市坪林區黃舉皮寮3號","121.688243333333","24.938065","6502000","坪林區"
"232001","758-BX","2019/06/24 06:59:19","新北市坪林區桶盤嶼2-1號","121.707468333333","24.9534233333333","6502000","坪林區"
"244001","248-BX","2019/06/24 06:59:21","新北市林口區竹林路412巷2號","121.389915","25.0846433333333","6501700","林口區"
"222005","016-RS","2019/06/24 06:59:12","新北市深坑區深坑街75號","121.614635","25.00135","6501800","深坑區"
"223006","022-BY","2019/06/24 06:59:19","新北市石碇區新興坑5號","121.655211666667","25.0165583333333","6501900","石碇區"
"223002","KEA-2673","2019/06/24 06:59:16","新北市石碇區烏塗窟48-2號","121.654481666667","24.9718","6501900","石碇區"
"223003","205-TH","2019/06/24 06:59:29","新北市石碇區石崁33-3號","121.659656666667","24.9925966666667","6501900","石碇區"
"223008","406-TH","2019/06/24 06:59:21","新北市石碇區十八重溪88號","121.671133333333","25.0098233333333","6501900","石碇區"
"223001","592-UM","2019/06/24 06:59:19","新北市石碇區石崁33-3號","121.65969","24.9927266666667","6501900","石碇區"
"223004","660-BX","2019/06/24 06:59:15","新北市石碇區碇坪路一段58號","121.6571","24.991555","6501900","石碇區"
"223007","661-BX","2019/06/24 06:59:24","新北市石碇區十八重溪81-1號","121.672278333333","25.0107583333333","6501900","石碇區"
"227003","282-VK","2019/06/24 06:59:15","新北市雙溪區新基里自強路7號","121.86625","25.0390333333333","6502500","雙溪區"
"252006","073-UM","2019/06/24 06:59:19","新北市三芝區中興街一段31號","121.497483333333","25.25809","6502100","三芝區"
"252004","249-BX","2019/06/24 06:59:21","新北市三芝區埔坪里埔頭坑41號","121.504558333333","25.2644716666667","6502100","三芝區"
"226005","ANY-2373","2019/06/24 06:59:16","新北市平溪區石底里公園街18-3號","121.733168333333","25.0259033333333","6502400","平溪區"
