"lineid","car","time","location","longitude","latitude","cityid","cityname"
"234044","148-BY","2019/09/03 12:29:25","新北市永和區福和路1號","121.5263","25.010115","6500400","永和區"
"234078","298-R6","2019/09/03 12:29:36","新北市永和區豫溪街217巷1號","121.524805","25.009405","6500400","永和區"
"234084","338-UY","2019/09/03 12:29:30","新北市永和區福和路1號","121.526368333333","25.0096916666667","6500400","永和區"
"234015","745-BX","2019/09/03 12:29:28","新北市永和區福和路1號","121.526396666667","25.0095383333333","6500400","永和區"
"234022","9380-KE","2019/09/03 12:29:37","新北市永和區福和路1號","121.526246666667","25.0097816666667","6500400","永和區"
"234076","969-R7","2019/09/03 12:29:32","新北市永和區福和路1號","121.526546666667","25.0097833333333","6500400","永和區"
"228005","097-TW","2019/09/03 12:29:28","新北市貢寮區福連里蓬萊街15號","121.986501666667","24.9971316666667","6502600","貢寮區"
"228004","212-TW","2019/09/03 12:29:37","新北市貢寮區龍崗里嵩陽街33號","121.903821666667","25.0169183333333","6502600","貢寮區"
"207002","749-BX","2019/09/03 12:29:38","新北市萬里區中幅里大湖路6號","121.660751666667","25.171095","6502800","萬里區"
"207001","662-BX","2019/09/03 12:29:41","新北市萬里區萬里里獅頭路15-1號","121.697503333333","25.180045","6502800","萬里區"
