SiteName,SiteEngName,DamName,County,Township,TWD97Lon,TWD97Lat,TWD97TM2X,TWD97TM2Y,SampleDate,SampleLayer,SampleDepth,ItemName,ItemEngName,ItemEngAbbreviation,ItemValue,ItemUnit
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2019-02-18,表水,0.5m,葉綠素a,Chlorophyl-A,Chl-A,6.0,μg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2019-02-18,表水,0.5m,總磷,Total-Phosphate,TP,0.006,mg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2019-02-18,表水,0.5m,溶氧飽和度,Dissolved Oxygen Saturation,DOS,103.6,%
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2019-02-18,表水,0.5m,總氮,Total Nitrogen,TN,<0.20,mg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2019-02-18,表水,0.5m,氨氮,NH3-N,NH3-N,0.03,mg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2019-02-18,表水,0.5m,總有機碳,Total Organic Carbon,TOC,1.41,mg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2019-02-18,表水,0.5m,化學需氧量,Chemical Oxygen Demand,COD,<4.0,mg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2019-02-18,表水,0.5m,溶氧(電極法),Dissolved Oxygen,DO,8.8,mg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2019-02-18,表水,0.5m,懸浮固體,Suspended Solid,SS,2.3,mg/L
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2019-02-18,表水,0.5m,氣溫,Temperature,TMP,21.5,℃
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2019-02-18,表水,0.5m,採樣深度,Sampling Depth,SDP,0.5,m
湖山水庫,,湖山水庫,雲林縣,莿桐鄉,120.6255556,23.6840833,211810.82,2620087.10,2019-02-18,表水,0.5m,導電度,Conductivity,EC,371,μmho/cm25℃
